patch_id,sample_id,resolution_um,radius,center_x,center_y,n_bins,similarity
GSM7780153_r3_p182,GSM7780153,160,3,9.0,11.0,29,0.94499195
GSM7780153_r3_p67,GSM7780153,160,3,5.0,12.0,29,0.9449437
GSM7780153_r3_p152,GSM7780153,160,3,8.0,10.0,29,0.9432475
GSM7780153_r3_p156,GSM7780153,160,3,8.0,14.0,29,0.9430679
GSM7780154_r3_p118,GSM7780154,160,3,7.0,5.0,29,0.94268686
GSM7780153_r3_p78,GSM7780153,160,3,5.0,23.0,29,0.9423137
GSM7780153_r3_p122,GSM7780153,160,3,7.0,9.0,29,0.9418644
GSM7780153_r3_p210,GSM7780153,160,3,10.0,10.0,29,0.94179034
GSM7780154_r3_p88,GSM7780154,160,3,6.0,4.0,29,0.9410481
GSM7780153_r3_p293,GSM7780153,160,3,13.0,6.0,29,0.9395572
GSM7780153_r3_p99,GSM7780153,160,3,6.0,15.0,29,0.9386905
GSM7780153_r3_p95,GSM7780153,160,3,6.0,11.0,29,0.9372372
GSM7780154_r3_p87,GSM7780154,160,3,6.0,3.0,29,0.9371196
GSM7780153_r3_p180,GSM7780153,160,3,9.0,9.0,29,0.93694943
GSM7780153_r3_p179,GSM7780153,160,3,9.0,8.0,29,0.93614924
GSM7780153_r3_p46,GSM7780153,160,3,4.0,20.0,29,0.9360517
GSM7780154_r3_p150,GSM7780154,160,3,8.0,8.0,29,0.93564135
GSM7780153_r3_p106,GSM7780153,160,3,6.0,22.0,29,0.93562096
GSM7780153_r3_p235,GSM7780153,160,3,11.0,6.0,29,0.9351785
GSM7780154_r3_p91,GSM7780154,160,3,6.0,7.0,29,0.9350976
GSM7780153_r3_p97,GSM7780153,160,3,6.0,13.0,29,0.9349303
GSM7780153_r3_p209,GSM7780153,160,3,10.0,9.0,29,0.9348235
GSM7780153_r3_p238,GSM7780153,160,3,11.0,9.0,29,0.9343829
GSM7780153_r3_p0,GSM7780153,160,3,3.0,3.0,29,0.93372154
GSM7780153_r3_p128,GSM7780153,160,3,7.0,15.0,29,0.93343395
GSM7780153_r3_p321,GSM7780153,160,3,14.0,5.0,29,0.9333668
GSM7780153_r3_p103,GSM7780153,160,3,6.0,19.0,29,0.9332828
GSM7780153_r3_p183,GSM7780153,160,3,9.0,12.0,29,0.9329077
GSM7780154_r3_p116,GSM7780154,160,3,7.0,3.0,29,0.9319619
GSM7780153_r3_p381,GSM7780153,160,3,16.0,7.0,29,0.9318445
GSM7780153_r3_p150,GSM7780153,160,3,8.0,8.0,29,0.931723
GSM7780154_r3_p93,GSM7780154,160,3,6.0,9.0,29,0.9310316
GSM7780154_r3_p117,GSM7780154,160,3,7.0,4.0,29,0.93050885
GSM7780153_r3_p100,GSM7780153,160,3,6.0,16.0,29,0.9304341
GSM7780153_r3_p294,GSM7780153,160,3,13.0,7.0,29,0.93043387
GSM7780153_r3_p94,GSM7780153,160,3,6.0,10.0,29,0.93040985
GSM7780153_r3_p123,GSM7780153,160,3,7.0,10.0,29,0.9297878
GSM7780153_r3_p110,GSM7780153,160,3,6.0,26.0,29,0.9295036
GSM7780153_r3_p151,GSM7780153,160,3,8.0,9.0,29,0.9294221
GSM7780153_r3_p295,GSM7780153,160,3,13.0,8.0,29,0.92932755
GSM7780153_r3_p206,GSM7780153,160,3,10.0,6.0,29,0.92915183
GSM7780153_r3_p325,GSM7780153,160,3,14.0,9.0,29,0.92883915
GSM7780153_r3_p352,GSM7780153,160,3,15.0,7.0,29,0.9288021
GSM7780153_r3_p411,GSM7780153,160,3,17.0,8.0,29,0.9287534
GSM7780153_r3_p323,GSM7780153,160,3,14.0,7.0,29,0.9284953
GSM7780154_r3_p178,GSM7780154,160,3,9.0,7.0,29,0.9284132
GSM7780154_r3_p179,GSM7780154,160,3,9.0,8.0,29,0.928237
GSM7780153_r3_p178,GSM7780153,160,3,9.0,7.0,29,0.92787755
GSM7780153_r3_p131,GSM7780153,160,3,7.0,18.0,29,0.92752844
GSM7780153_r3_p263,GSM7780153,160,3,12.0,5.0,29,0.9267008
GSM7780154_r3_p147,GSM7780154,160,3,8.0,5.0,29,0.926244
GSM7780153_r3_p107,GSM7780153,160,3,6.0,23.0,29,0.9255152
GSM7780154_r3_p65,GSM7780154,160,3,5.0,10.0,29,0.9254037
GSM7780153_r3_p207,GSM7780153,160,3,10.0,7.0,29,0.925269
GSM7780153_r3_p264,GSM7780153,160,3,12.0,6.0,29,0.9250546
GSM7780153_r3_p208,GSM7780153,160,3,10.0,8.0,29,0.9244596
GSM7780153_r3_p132,GSM7780153,160,3,7.0,19.0,29,0.9244033
GSM7780153_r3_p351,GSM7780153,160,3,15.0,6.0,29,0.92430973
GSM7780154_r3_p175,GSM7780154,160,3,9.0,4.0,29,0.9242461
GSM7780154_r3_p125,GSM7780154,160,3,7.0,12.0,29,0.9239995
GSM7780153_r3_p499,GSM7780153,160,3,20.0,9.0,29,0.9239496
GSM7780153_r3_p39,GSM7780153,160,3,4.0,13.0,29,0.92382956
GSM7780153_r3_p149,GSM7780153,160,3,8.0,7.0,29,0.9232217
GSM7780153_r3_p470,GSM7780153,160,3,19.0,9.0,29,0.92310125
GSM7780153_r3_p468,GSM7780153,160,3,19.0,7.0,29,0.9230901
GSM7780153_r3_p71,GSM7780153,160,3,5.0,16.0,29,0.9229504
GSM7780153_r3_p135,GSM7780153,160,3,7.0,22.0,29,0.922886
GSM7780153_r3_p73,GSM7780153,160,3,5.0,18.0,29,0.9228578
GSM7780153_r3_p322,GSM7780153,160,3,14.0,6.0,29,0.92266035
GSM7780153_r3_p121,GSM7780153,160,3,7.0,8.0,29,0.9225225
GSM7780153_r3_p409,GSM7780153,160,3,17.0,6.0,29,0.92205805
GSM7780153_r3_p438,GSM7780153,160,3,18.0,6.0,29,0.9214214
