patch_id,sample_id,resolution_um,radius,center_x,center_y,n_bins,similarity
GSM7780153_r3_p181,GSM7780153,160,3,9.0,10.0,29,0.91918886
GSM7780153_r3_p212,GSM7780153,160,3,10.0,12.0,29,0.91908646
GSM7780153_r3_p66,GSM7780153,160,3,5.0,11.0,29,0.9190852
GSM7780154_r3_p121,GSM7780154,160,3,7.0,8.0,29,0.918946
GSM7780153_r3_p73,GSM7780153,160,3,5.0,18.0,29,0.91878843
GSM7780153_r3_p322,GSM7780153,160,3,14.0,6.0,29,0.9181857
GSM7780154_r3_p117,GSM7780154,160,3,7.0,4.0,29,0.9180825
GSM7780153_r3_p437,GSM7780153,160,3,18.0,5.0,29,0.9179952
GSM7780154_r3_p119,GSM7780154,160,3,7.0,6.0,29,0.9177045
GSM7780153_r3_p471,GSM7780153,160,3,19.0,10.0,29,0.9175841
GSM7780153_r3_p470,GSM7780153,160,3,19.0,9.0,29,0.91661257
