patch_id,sample_id,resolution_um,radius,center_x,center_y,n_bins,similarity
GSM7780154_r5_p32,GSM7780154,160,5,9.0,17.0,81,0.82816154
GSM7780153_r5_p244,GSM7780153,160,5,41.0,25.0,80,0.82324827
GSM7780153_r5_p203,GSM7780153,160,5,35.0,21.0,81,0.8187642
GSM7780154_r5_p208,GSM7780154,160,5,37.0,5.0,81,0.8145071
GSM7780153_r5_p119,GSM7780153,160,5,23.0,9.0,81,0.8129879
GSM7780153_r5_p25,GSM7780153,160,5,7.0,29.0,80,0.81201494
GSM7780154_r5_p27,GSM7780154,160,5,9.0,7.0,81,0.81073856
GSM7780154_r5_p223,GSM7780154,160,5,39.0,9.0,81,0.8096048
GSM7780154_r5_p197,GSM7780154,160,5,35.0,9.0,81,0.8086425
GSM7780154_r5_p196,GSM7780154,160,5,35.0,7.0,81,0.8037996
GSM7780154_r5_p29,GSM7780154,160,5,9.0,11.0,81,0.80238444
GSM7780153_r5_p56,GSM7780153,160,5,13.0,13.0,81,0.80214185
GSM7780154_r5_p33,GSM7780154,160,5,9.0,19.0,81,0.8014136
GSM7780153_r5_p69,GSM7780153,160,5,15.0,13.0,81,0.7997332
GSM7780154_r5_p19,GSM7780154,160,5,7.0,17.0,81,0.7960439
GSM7780153_r5_p231,GSM7780153,160,5,39.0,25.0,80,0.7958471
GSM7780153_r5_p215,GSM7780153,160,5,37.0,19.0,81,0.7924642
GSM7780154_r5_p238,GSM7780154,160,5,41.0,13.0,81,0.78922284
GSM7780153_r5_p189,GSM7780153,160,5,33.0,19.0,81,0.78778255
GSM7780154_r5_p222,GSM7780154,160,5,39.0,7.0,81,0.78774023
GSM7780153_r5_p216,GSM7780153,160,5,37.0,21.0,81,0.78671145
GSM7780153_r5_p232,GSM7780153,160,5,39.0,27.0,80,0.7856828
GSM7780154_r5_p42,GSM7780154,160,5,11.0,11.0,81,0.7847382
GSM7780154_r5_p239,GSM7780154,160,5,41.0,15.0,81,0.7797592
GSM7780154_r5_p41,GSM7780154,160,5,11.0,9.0,81,0.7789816
GSM7780153_r5_p230,GSM7780153,160,5,39.0,23.0,80,0.7788406
GSM7780153_r5_p201,GSM7780153,160,5,35.0,17.0,81,0.7779991
GSM7780153_r5_p37,GSM7780153,160,5,9.0,27.0,81,0.7778663
GSM7780153_r5_p246,GSM7780153,160,5,41.0,29.0,78,0.77201796
GSM7780153_r5_p54,GSM7780153,160,5,13.0,9.0,81,0.77102363
GSM7780154_r5_p0,GSM7780154,160,5,5.0,5.0,81,0.76995194
GSM7780153_r5_p68,GSM7780153,160,5,15.0,11.0,81,0.7657713
GSM7780153_r5_p104,GSM7780153,160,5,21.0,5.0,77,0.7640739
GSM7780153_r5_p245,GSM7780153,160,5,41.0,27.0,80,0.756505
GSM7780153_r5_p239,GSM7780153,160,5,41.0,15.0,81,0.7554357
