patch_id,sample_id,resolution_um,radius,center_x,center_y,n_bins,similarity
GSM7780154_r3_p116,GSM7780154,160,3,7.0,3.0,29,0.58795524
GSM7780153_r3_p123,GSM7780153,160,3,7.0,10.0,29,0.5873273
GSM7780153_r3_p50,GSM7780153,160,3,4.0,24.0,29,0.58665407
GSM7780153_r3_p135,GSM7780153,160,3,7.0,22.0,29,0.5864017
GSM7780153_r3_p212,GSM7780153,160,3,10.0,12.0,29,0.58514917
GSM7780153_r3_p1179,GSM7780153,160,3,43.0,22.0,29,0.5844021
GSM7780153_r3_p171,GSM7780153,160,3,8.0,29.0,29,0.58369416
GSM7780153_r3_p98,GSM7780153,160,3,6.0,14.0,29,0.5835615
GSM7780154_r3_p1172,GSM7780154,160,3,43.0,15.0,29,0.582719
GSM7780153_r3_p1062,GSM7780153,160,3,39.0,21.0,29,0.58222663
GSM7780153_r3_p21,GSM7780153,160,3,3.0,24.0,29,0.5819239
GSM7780153_r3_p70,GSM7780153,160,3,5.0,15.0,29,0.58148205
GSM7780153_r3_p131,GSM7780153,160,3,7.0,18.0,29,0.58066463
GSM7780153_r3_p270,GSM7780153,160,3,12.0,12.0,29,0.58043975
GSM7780153_r3_p944,GSM7780153,160,3,35.0,19.0,29,0.57847726
GSM7780153_r3_p584,GSM7780153,160,3,23.0,7.0,29,0.5755
GSM7780153_r3_p124,GSM7780153,160,3,7.0,11.0,29,0.57546216
GSM7780153_r3_p68,GSM7780153,160,3,5.0,13.0,29,0.57392347
GSM7780153_r3_p75,GSM7780153,160,3,5.0,20.0,29,0.5735005
GSM7780154_r3_p179,GSM7780154,160,3,9.0,8.0,29,0.5729072
GSM7780153_r3_p179,GSM7780153,160,3,9.0,8.0,29,0.5724869
GSM7780154_r3_p218,GSM7780154,160,3,10.0,18.0,29,0.5715062
GSM7780153_r3_p65,GSM7780153,160,3,5.0,10.0,29,0.57081175
GSM7780153_r3_p30,GSM7780153,160,3,4.0,4.0,29,0.570574
GSM7780153_r3_p128,GSM7780153,160,3,7.0,15.0,29,0.57016575
GSM7780154_r3_p174,GSM7780154,160,3,9.0,3.0,29,0.5694974
GSM7780153_r3_p101,GSM7780153,160,3,6.0,17.0,29,0.56912655
GSM7780153_r3_p69,GSM7780153,160,3,5.0,14.0,29,0.56903106
GSM7780153_r3_p559,GSM7780153,160,3,22.0,11.0,29,0.568339
GSM7780153_r3_p211,GSM7780153,160,3,10.0,11.0,29,0.5682957
GSM7780153_r3_p817,GSM7780153,160,3,31.0,8.0,29,0.5662192
GSM7780154_r3_p147,GSM7780154,160,3,8.0,5.0,29,0.56568277
GSM7780153_r3_p125,GSM7780153,160,3,7.0,12.0,29,0.56566
GSM7780153_r3_p381,GSM7780153,160,3,16.0,7.0,29,0.56565315
GSM7780153_r3_p102,GSM7780153,160,3,6.0,18.0,29,0.5650742
GSM7780153_r3_p384,GSM7780153,160,3,16.0,10.0,29,0.5650472
GSM7780153_r3_p378,GSM7780153,160,3,16.0,4.0,29,0.56389683
GSM7780153_r3_p134,GSM7780153,160,3,7.0,21.0,29,0.56364137
GSM7780153_r3_p413,GSM7780153,160,3,17.0,10.0,29,0.56274813
GSM7780154_r3_p181,GSM7780154,160,3,9.0,10.0,29,0.5618882
GSM7780153_r3_p408,GSM7780153,160,3,17.0,5.0,29,0.5618101
GSM7780153_r3_p96,GSM7780153,160,3,6.0,12.0,29,0.5597396
GSM7780154_r3_p159,GSM7780154,160,3,8.0,17.0,29,0.559474
GSM7780153_r3_p529,GSM7780153,160,3,21.0,10.0,29,0.55943745
GSM7780153_r3_p321,GSM7780153,160,3,14.0,5.0,29,0.5584715
GSM7780154_r3_p155,GSM7780154,160,3,8.0,13.0,29,0.55823624
GSM7780153_r3_p525,GSM7780153,160,3,21.0,6.0,29,0.5580847
GSM7780153_r3_p153,GSM7780153,160,3,8.0,11.0,29,0.55779165
GSM7780153_r3_p152,GSM7780153,160,3,8.0,10.0,29,0.5574238
GSM7780153_r3_p90,GSM7780153,160,3,6.0,6.0,29,0.557142
GSM7780153_r3_p442,GSM7780153,160,3,18.0,10.0,29,0.55676687
GSM7780154_r3_p212,GSM7780154,160,3,10.0,12.0,29,0.5564898
GSM7780153_r3_p208,GSM7780153,160,3,10.0,8.0,29,0.5561805
GSM7780153_r3_p174,GSM7780153,160,3,9.0,3.0,29,0.5552208
GSM7780153_r3_p234,GSM7780153,160,3,11.0,5.0,29,0.55520266
GSM7780153_r3_p847,GSM7780153,160,3,32.0,9.0,29,0.5548462
