patch_id,sample_id,resolution_um,radius,center_x,center_y,n_bins,similarity
GSM7780153_r3_p236,GSM7780153,160,3,11.0,7.0,29,0.9324922
GSM7780153_r3_p207,GSM7780153,160,3,10.0,7.0,29,0.93220186
GSM7780153_r3_p151,GSM7780153,160,3,8.0,9.0,29,0.93199104
GSM7780153_r3_p438,GSM7780153,160,3,18.0,6.0,29,0.93190026
GSM7780153_r3_p409,GSM7780153,160,3,17.0,6.0,29,0.93183714
GSM7780154_r3_p174,GSM7780154,160,3,9.0,3.0,29,0.93183154
GSM7780153_r3_p352,GSM7780153,160,3,15.0,7.0,29,0.93106586
GSM7780153_r3_p381,GSM7780153,160,3,16.0,7.0,29,0.9309568
GSM7780153_r3_p210,GSM7780153,160,3,10.0,10.0,29,0.9306906
GSM7780153_r3_p155,GSM7780153,160,3,8.0,13.0,29,0.9299673
GSM7780154_r3_p117,GSM7780154,160,3,7.0,4.0,29,0.9297834
GSM7780153_r3_p238,GSM7780153,160,3,11.0,9.0,29,0.92977786
GSM7780153_r3_p66,GSM7780153,160,3,5.0,11.0,29,0.92963755
GSM7780154_r3_p119,GSM7780154,160,3,7.0,6.0,29,0.92954266
GSM7780153_r3_p104,GSM7780153,160,3,6.0,20.0,29,0.92945707
GSM7780153_r3_p98,GSM7780153,160,3,6.0,14.0,29,0.92940784
GSM7780154_r3_p148,GSM7780154,160,3,8.0,6.0,29,0.9292943
GSM7780153_r3_p67,GSM7780153,160,3,5.0,12.0,29,0.92923784
GSM7780153_r3_p499,GSM7780153,160,3,20.0,9.0,29,0.9290842
GSM7780153_r3_p181,GSM7780153,160,3,9.0,10.0,29,0.9290011
GSM7780153_r3_p90,GSM7780153,160,3,6.0,6.0,29,0.92887914
GSM7780153_r3_p324,GSM7780153,160,3,14.0,8.0,29,0.92887056
GSM7780153_r3_p320,GSM7780153,160,3,14.0,4.0,29,0.92884386
GSM7780154_r3_p123,GSM7780154,160,3,7.0,10.0,29,0.9288006
GSM7780153_r3_p70,GSM7780153,160,3,5.0,15.0,29,0.9287355
GSM7780154_r3_p152,GSM7780154,160,3,8.0,10.0,29,0.9286576
GSM7780153_r3_p294,GSM7780153,160,3,13.0,7.0,29,0.9282553
GSM7780153_r3_p408,GSM7780153,160,3,17.0,5.0,29,0.928112
GSM7780153_r3_p353,GSM7780153,160,3,15.0,8.0,29,0.92783403
GSM7780154_r3_p122,GSM7780154,160,3,7.0,9.0,29,0.9274031
GSM7780153_r3_p264,GSM7780153,160,3,12.0,6.0,29,0.92736465
GSM7780153_r3_p74,GSM7780153,160,3,5.0,19.0,29,0.9272204
GSM7780153_r3_p349,GSM7780153,160,3,15.0,4.0,29,0.9271956
GSM7780153_r3_p527,GSM7780153,160,3,21.0,8.0,29,0.9271573
GSM7780153_r3_p100,GSM7780153,160,3,6.0,16.0,29,0.9271566
GSM7780153_r3_p212,GSM7780153,160,3,10.0,12.0,29,0.9266561
GSM7780153_r3_p526,GSM7780153,160,3,21.0,7.0,29,0.9266506
GSM7780154_r3_p181,GSM7780154,160,3,9.0,10.0,29,0.92656547
GSM7780153_r3_p73,GSM7780153,160,3,5.0,18.0,29,0.92643064
GSM7780153_r3_p528,GSM7780153,160,3,21.0,9.0,29,0.92608434
GSM7780154_r3_p147,GSM7780154,160,3,8.0,5.0,29,0.92605734
GSM7780153_r3_p470,GSM7780153,160,3,19.0,9.0,29,0.92485017
GSM7780153_r3_p156,GSM7780153,160,3,8.0,14.0,29,0.9248412
GSM7780153_r3_p179,GSM7780153,160,3,9.0,8.0,29,0.92479837
GSM7780153_r3_p410,GSM7780153,160,3,17.0,7.0,29,0.92470217
GSM7780153_r3_p76,GSM7780153,160,3,5.0,21.0,29,0.92430246
GSM7780153_r3_p266,GSM7780153,160,3,12.0,8.0,29,0.92422974
GSM7780153_r3_p350,GSM7780153,160,3,15.0,5.0,29,0.92389214
GSM7780153_r3_p378,GSM7780153,160,3,16.0,4.0,29,0.9233794
GSM7780153_r3_p94,GSM7780153,160,3,6.0,10.0,29,0.9231688
