patch_id,sample_id,resolution_um,radius,center_x,center_y,n_bins,similarity
GSM7780153_r5_p20,GSM7780153,160,5,7.0,19.0,81,0.8606961
GSM7780154_r5_p28,GSM7780154,160,5,9.0,9.0,81,0.8556313
GSM7780154_r5_p13,GSM7780154,160,5,7.0,5.0,81,0.85331225
GSM7780153_r5_p14,GSM7780153,160,5,7.0,7.0,81,0.8508431
GSM7780153_r5_p8,GSM7780153,160,5,5.0,21.0,81,0.8487324
GSM7780153_r5_p10,GSM7780153,160,5,5.0,25.0,81,0.8473617
GSM7780153_r5_p27,GSM7780153,160,5,9.0,7.0,81,0.84704363
GSM7780153_r5_p243,GSM7780153,160,5,41.0,23.0,80,0.8433506
GSM7780153_r5_p11,GSM7780153,160,5,5.0,27.0,81,0.8416616
GSM7780154_r5_p210,GSM7780154,160,5,37.0,9.0,81,0.8411701
GSM7780153_r5_p9,GSM7780153,160,5,5.0,23.0,81,0.8389672
GSM7780153_r5_p7,GSM7780153,160,5,5.0,19.0,81,0.8386243
GSM7780153_r5_p182,GSM7780153,160,5,33.0,5.0,80,0.8383541
GSM7780153_r5_p5,GSM7780153,160,5,5.0,15.0,81,0.83584875
GSM7780154_r5_p208,GSM7780154,160,5,37.0,5.0,81,0.8315294
GSM7780153_r5_p203,GSM7780153,160,5,35.0,21.0,81,0.82998127
GSM7780153_r5_p6,GSM7780153,160,5,5.0,17.0,81,0.82910985
GSM7780154_r5_p223,GSM7780154,160,5,39.0,9.0,81,0.8246259
GSM7780154_r5_p1,GSM7780154,160,5,5.0,7.0,81,0.82330334
GSM7780154_r5_p32,GSM7780154,160,5,9.0,17.0,81,0.8215422
GSM7780154_r5_p18,GSM7780154,160,5,7.0,15.0,81,0.82070696
GSM7780154_r5_p4,GSM7780154,160,5,5.0,13.0,81,0.8192747
GSM7780153_r5_p244,GSM7780153,160,5,41.0,25.0,80,0.81249386
GSM7780154_r5_p197,GSM7780154,160,5,35.0,9.0,81,0.811819
GSM7780153_r5_p25,GSM7780153,160,5,7.0,29.0,80,0.80862427
GSM7780153_r5_p12,GSM7780153,160,5,5.0,29.0,81,0.80850077
GSM7780154_r5_p16,GSM7780154,160,5,7.0,11.0,81,0.8082893
GSM7780153_r5_p216,GSM7780153,160,5,37.0,21.0,81,0.80179584
GSM7780153_r5_p201,GSM7780153,160,5,35.0,17.0,81,0.799913
GSM7780153_r5_p215,GSM7780153,160,5,37.0,19.0,81,0.79951215
GSM7780153_r5_p69,GSM7780153,160,5,15.0,13.0,81,0.79896265
GSM7780153_r5_p119,GSM7780153,160,5,23.0,9.0,81,0.79808915
GSM7780154_r5_p33,GSM7780154,160,5,9.0,19.0,81,0.796608
GSM7780154_r5_p222,GSM7780154,160,5,39.0,7.0,81,0.7936366
GSM7780154_r5_p238,GSM7780154,160,5,41.0,13.0,81,0.79161906
GSM7780154_r5_p27,GSM7780154,160,5,9.0,7.0,81,0.7909424
GSM7780153_r5_p246,GSM7780153,160,5,41.0,29.0,78,0.79077387
GSM7780154_r5_p196,GSM7780154,160,5,35.0,7.0,81,0.7895339
GSM7780153_r5_p232,GSM7780153,160,5,39.0,27.0,80,0.784037
GSM7780153_r5_p189,GSM7780153,160,5,33.0,19.0,81,0.7816342
GSM7780153_r5_p231,GSM7780153,160,5,39.0,25.0,80,0.7806129
GSM7780154_r5_p29,GSM7780154,160,5,9.0,11.0,81,0.7793737
GSM7780153_r5_p37,GSM7780153,160,5,9.0,27.0,81,0.7784414
GSM7780154_r5_p239,GSM7780154,160,5,41.0,15.0,81,0.7780616
GSM7780154_r5_p42,GSM7780154,160,5,11.0,11.0,81,0.77669775
GSM7780153_r5_p56,GSM7780153,160,5,13.0,13.0,81,0.77478695
GSM7780153_r5_p239,GSM7780153,160,5,41.0,15.0,81,0.7721008
GSM7780154_r5_p19,GSM7780154,160,5,7.0,17.0,81,0.7665443
GSM7780153_r5_p230,GSM7780153,160,5,39.0,23.0,80,0.7661383
GSM7780154_r5_p41,GSM7780154,160,5,11.0,9.0,81,0.7607462
GSM7780153_r5_p245,GSM7780153,160,5,41.0,27.0,80,0.75845003
GSM7780154_r5_p236,GSM7780154,160,5,41.0,9.0,81,0.756159
GSM7780153_r5_p104,GSM7780153,160,5,21.0,5.0,77,0.754
GSM7780153_r5_p54,GSM7780153,160,5,13.0,9.0,81,0.75245523
GSM7780153_r5_p118,GSM7780153,160,5,23.0,7.0,81,0.74923676
