patch_id,sample_id,resolution_um,radius,center_x,center_y,n_bins,similarity
GSM7780153_r8_p31,GSM7780153,160,8,32.0,12.0,197,-0.46512794
GSM7780153_r8_p26,GSM7780153,160,8,28.0,12.0,197,-0.4707894
GSM7780153_r8_p27,GSM7780153,160,8,28.0,16.0,197,-0.49045268
GSM7780154_r8_p11,GSM7780154,160,8,16.0,12.0,197,-0.50371844
GSM7780154_r8_p21,GSM7780154,160,8,24.0,12.0,197,-0.5280334
GSM7780153_r8_p19,GSM7780153,160,8,20.0,24.0,197,-0.60524046
GSM7780155_r8_p6,GSM7780155,160,8,12.0,12.0,176,-0.61181706
GSM7780155_r8_p19,GSM7780155,160,8,20.0,24.0,176,-0.6140394
GSM7780155_r8_p18,GSM7780155,160,8,20.0,20.0,189,-0.61939496
GSM7780153_r8_p14,GSM7780153,160,8,16.0,24.0,197,-0.63240594
GSM7780154_r8_p16,GSM7780154,160,8,20.0,12.0,197,-0.6343098
GSM7780155_r8_p4,GSM7780155,160,8,8.0,24.0,104,-0.6527827
GSM7780155_r8_p11,GSM7780155,160,8,16.0,12.0,191,-0.6590469
GSM7780155_r8_p3,GSM7780155,160,8,8.0,20.0,122,-0.66350335
GSM7780155_r8_p37,GSM7780155,160,8,36.0,16.0,116,-0.66440386
GSM7780155_r8_p12,GSM7780155,160,8,16.0,16.0,196,-0.66448635
GSM7780155_r8_p14,GSM7780155,160,8,16.0,24.0,172,-0.6666299
GSM7780155_r8_p13,GSM7780155,160,8,16.0,20.0,192,-0.6811382
GSM7780155_r8_p5,GSM7780155,160,8,12.0,8.0,173,-0.682185
GSM7780154_r8_p32,GSM7780154,160,8,32.0,16.0,197,-0.6825522
GSM7780155_r8_p23,GSM7780155,160,8,24.0,20.0,191,-0.69296694
GSM7780155_r8_p10,GSM7780155,160,8,16.0,8.0,184,-0.6950527
GSM7780155_r8_p9,GSM7780155,160,8,12.0,24.0,147,-0.70114374
GSM7780155_r8_p36,GSM7780155,160,8,36.0,12.0,111,-0.7031703
GSM7780155_r8_p24,GSM7780155,160,8,24.0,24.0,182,-0.7062247
GSM7780154_r8_p9,GSM7780154,160,8,12.0,24.0,195,-0.7096168
GSM7780155_r8_p7,GSM7780155,160,8,12.0,16.0,177,-0.7126943
GSM7780155_r8_p33,GSM7780155,160,8,32.0,20.0,156,-0.71678966
GSM7780155_r8_p17,GSM7780155,160,8,20.0,16.0,191,-0.7176703
GSM7780155_r8_p29,GSM7780155,160,8,28.0,24.0,180,-0.7184293
GSM7780155_r8_p1,GSM7780155,160,8,8.0,12.0,141,-0.719298
GSM7780155_r8_p28,GSM7780155,160,8,28.0,20.0,176,-0.7197047
GSM7780155_r8_p8,GSM7780155,160,8,12.0,20.0,173,-0.72005856
GSM7780155_r8_p2,GSM7780155,160,8,8.0,16.0,130,-0.72376204
GSM7780155_r8_p38,GSM7780155,160,8,36.0,20.0,138,-0.7279128
GSM7780155_r8_p35,GSM7780155,160,8,36.0,8.0,97,-0.73067784
GSM7780155_r8_p0,GSM7780155,160,8,8.0,8.0,149,-0.73180693
GSM7780155_r8_p32,GSM7780155,160,8,32.0,16.0,151,-0.7320591
GSM7780154_r8_p13,GSM7780154,160,8,16.0,20.0,196,-0.73707515
GSM7780155_r8_p27,GSM7780155,160,8,28.0,16.0,170,-0.7462338
GSM7780155_r8_p16,GSM7780155,160,8,20.0,12.0,186,-0.749022
GSM7780154_r8_p12,GSM7780154,160,8,16.0,16.0,197,-0.7532974
GSM7780155_r8_p39,GSM7780155,160,8,36.0,24.0,149,-0.7681871
GSM7780155_r8_p34,GSM7780155,160,8,32.0,24.0,166,-0.7684968
GSM7780154_r8_p29,GSM7780154,160,8,28.0,24.0,184,-0.7716031
GSM7780154_r8_p33,GSM7780154,160,8,32.0,20.0,196,-0.77325565
